Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Lower East Side,40.71780674892765,-73.98089031999291,Blue Bottle Coffee,40.719140060169174,-73.98522372843125,Coffee Shop
Lower East Side,40.71780674892765,-73.98089031999291,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Speedy Romeo LES,40.7194551163675,-73.98491520066031,Italian Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Windmill,40.719844642771235,-73.9846800734426,French Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Caveat,40.7206547383852,-73.98433786083848,Performing Arts Venue
Lower East Side,40.71780674892765,-73.98089031999291,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
Lower East Side,40.71780674892765,-73.98089031999291,7115 by Szeki - LES,40.71923355795493,-73.98551590880177,Women's Store
Lower East Side,40.71780674892765,-73.98089031999291,Black Crescent,40.719093475013864,-73.98503746549146,Cocktail Bar
Lower East Side,40.71780674892765,-73.98089031999291,Nitecap,40.719186654996,-73.98569136857986,Cocktail Bar
Lower East Side,40.71780674892765,-73.98089031999291,Pause Cafe,40.72126434115774,-73.98397998480097,Juice Bar
Lower East Side,40.71780674892765,-73.98089031999291,Boba Guys,40.72059237876987,-73.9843299885773,Bubble Tea Shop
Lower East Side,40.71780674892765,-73.98089031999291,Azasu,40.719627714039376,-73.98480299175428,Japanese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,OST Cafe,40.714652596984465,-73.98219131531091,Café
Lower East Side,40.71780674892765,-73.98089031999291,Yopparai,40.71928352351461,-73.98566320967173,Japanese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Black Cat Coffee,40.7189975093014,-73.98465221834351,Coffee Shop
Lower East Side,40.71780674892765,-73.98089031999291,Koneko,40.720534350589254,-73.98434113175107,Pet Café
Lower East Side,40.71780674892765,-73.98089031999291,Balvanera,40.720547,-73.985399,Argentinian Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Clinton St. Baking Co. & Restaurant,40.721385402295766,-73.98394925545875,Bakery
Lower East Side,40.71780674892765,-73.98089031999291,Davelle,40.718613935172186,-73.98635041853979,Café
Lower East Side,40.71780674892765,-73.98089031999291,BigA,40.721326,-73.98404,Pizza Place
Lower East Side,40.71780674892765,-73.98089031999291,3 Times,40.718284,-73.985202,Chinese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Ivan Ramen,40.720554,-73.984429,Ramen Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Wafels & Dinges Cafe,40.721884243941346,-73.98338466882706,Dessert Shop
Lower East Side,40.71780674892765,-73.98089031999291,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Nuyorican Poets Cafe,40.7221253176312,-73.98172401003714,Theater
Lower East Side,40.71780674892765,-73.98089031999291,Heaven's Hot Bagel,40.721396368582816,-73.9843288064003,Bagel Shop
Lower East Side,40.71780674892765,-73.98089031999291,Mashbill Wine & Spirits,40.721316720473894,-73.98087544985937,Wine Shop
Lower East Side,40.71780674892765,-73.98089031999291,Parkside Lounge,40.721087753252974,-73.98317385088014,Rock Club
Lower East Side,40.71780674892765,-73.98089031999291,Paul Taylor Dance Company,40.71409017780949,-73.98020344773167,Dance Studio
Lower East Side,40.71780674892765,-73.98089031999291,Brian Watkins Tennis Center,40.715815117282645,-73.97568825379774,Tennis Court
Lower East Side,40.71780674892765,-73.98089031999291,Zafi's,40.71486894526149,-73.98289908031894,Diner
Lower East Side,40.71780674892765,-73.98089031999291,One More Thai,40.72116597846324,-73.9839949705493,Thai Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Bedlam,40.72186578600761,-73.98048518308426,Nightclub
Lower East Side,40.71780674892765,-73.98089031999291,Seaport Flowers,40.714239,-73.982325,Flower Shop
Lower East Side,40.71780674892765,-73.98089031999291,Hillman Park,40.71473616179676,-73.9803900226855,Park
Lower East Side,40.71780674892765,-73.98089031999291,CVS pharmacy,40.714581721806205,-73.98178639660141,Pharmacy
Lower East Side,40.71780674892765,-73.98089031999291,Moishe's Bakery,40.714581397158696,-73.98182855813101,Bakery
Lower East Side,40.71780674892765,-73.98089031999291,Wa Lung Kitchen,40.71409854245855,-73.98008618412346,Chinese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,Cozy Food Corp.,40.71387228056119,-73.97977232097747,Sandwich Place
Lower East Side,40.71780674892765,-73.98089031999291,A-1 Pizza,40.714503236683804,-73.98166194029804,Pizza Place
Lower East Side,40.71780674892765,-73.98089031999291,East Side Glatt,40.71489715576172,-73.98265838623047,Butcher
Lower East Side,40.71780674892765,-73.98089031999291,MTA Bus - E Broadway & Grand St (M14A),40.714857307145174,-73.98287862450945,Bus Stop
Lower East Side,40.71780674892765,-73.98089031999291,Grand St Food,40.713840999999995,-73.98044,Deli / Bodega
Tribeca,40.721521967443216,-74.01068328559087,Pier 26 - Hudson River Park,40.72094711352765,-74.0129479765892,Park
Tribeca,40.721521967443216,-74.01068328559087,Locanda Verde,40.719981,-74.010002,Italian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Flywheel Sports,40.72192,-74.00969,Cycle Studio
Tribeca,40.721521967443216,-74.01068328559087,Verve Wine,40.7214149307276,-74.01011697942397,Wine Shop
Tribeca,40.721521967443216,-74.01068328559087,Interlude Cafe,40.721168186303004,-74.00842838880368,Café
Tribeca,40.721521967443216,-74.01068328559087,Greenwich Hotel,40.71987580077512,-74.00994926691055,Hotel
Tribeca,40.721521967443216,-74.01068328559087,Wisefish Poké,40.72180471177934,-74.00990473197615,Poke Place
Tribeca,40.721521967443216,-74.01068328559087,Wolfgang's Steakhouse,40.7212523742067,-74.01009900910319,Steakhouse
Tribeca,40.721521967443216,-74.01068328559087,Sushi Azabu,40.72235543459842,-74.00974954506063,Sushi Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Smith & Mills,40.720088623166546,-74.00987583373329,American Restaurant
Tribeca,40.721521967443216,-74.01068328559087,sweetgreen,40.721335334514734,-74.00970108342335,Salad Place
Tribeca,40.721521967443216,-74.01068328559087,Tribeca Film Center,40.71960372705133,-74.01027284346776,Indie Theater
Tribeca,40.721521967443216,-74.01068328559087,Shibui Spa,40.719913006252725,-74.01027510235791,Spa
Tribeca,40.721521967443216,-74.01068328559087,Pier 25 - Hudson River Park,40.72019260471762,-74.01295032920208,Park
Tribeca,40.721521967443216,-74.01068328559087,Yoga Vida,40.722849818379636,-74.01069167321107,Yoga Studio
Tribeca,40.721521967443216,-74.01068328559087,City Vineyard,40.72119308612802,-74.01292115449905,Wine Bar
Tribeca,40.721521967443216,-74.01068328559087,Bubby's,40.719932193721725,-74.00857160255461,American Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Kaffe 1668,40.72084943226936,-74.01001528573674,Coffee Shop
Tribeca,40.721521967443216,-74.01068328559087,Taymour Grahne Gallery,40.721706,-74.008896,Art Gallery
Tribeca,40.721521967443216,-74.01068328559087,Tribeca Dog Run,40.7215093949059,-74.01236056740973,Dog Run
Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Playground,40.71999594614378,-74.01293785952063,Playground
Tribeca,40.721521967443216,-74.01068328559087,The Greek,40.72369353202312,-74.00959789834022,Greek Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Shinola Flagship Tribeca,40.71935923518359,-74.00949610220019,Men's Store
Tribeca,40.721521967443216,-74.01068328559087,juice press,40.72204798485456,-74.00974323937518,Vegetarian / Vegan Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Yves,40.72020152289872,-74.01015743375741,New American Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Tamarind TriBeCa,40.71921117375622,-74.00872657957527,Indian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Estancia 460,40.72376130224121,-74.00957228177408,Argentinian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Imagine Swimming - Tribeca Flagship,40.71915935893815,-74.01074147959824,Gym Pool
Tribeca,40.721521967443216,-74.01068328559087,China Blue,40.724047064916626,-74.01019614169627,Chinese Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Brandy Library,40.719952,-74.007412,Whisky Bar
Tribeca,40.721521967443216,-74.01068328559087,TriBeCa Spa of Tranquility,40.723814413576584,-74.00950833816772,Spa
Tribeca,40.721521967443216,-74.01068328559087,Greca,40.724110519643496,-74.01033134340794,Greek Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Thom Browne,40.71925699425601,-74.00838913928574,Men's Store
Tribeca,40.721521967443216,-74.01068328559087,Terroir,40.71875173530803,-74.0101154077084,Wine Bar
Tribeca,40.721521967443216,-74.01068328559087,Jungsik,40.718694630954566,-74.00906972656956,Korean Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Maison Kayser,40.71890887850094,-74.01033057718027,Bakery
Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Beach Volleyball,40.72037995010057,-74.01486039161682,Volleyball Court
Tribeca,40.721521967443216,-74.01068328559087,Thalassa,40.71935289615691,-74.00966108192478,Greek Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Mini Golf,40.72029228991966,-74.01409636131919,Mini Golf
Tribeca,40.721521967443216,-74.01068328559087,Maman,40.72395731558447,-74.0079331209859,Café
Tribeca,40.721521967443216,-74.01068328559087,Spring Studios,40.72091513513113,-74.00620692903254,Event Space
Tribeca,40.721521967443216,-74.01068328559087,Arlo SoHo,40.7244913,-74.0079651,Hotel
Tribeca,40.721521967443216,-74.01068328559087,West Side Promenade,40.72519763613353,-74.0117597579956,Scenic Lookout
Tribeca,40.721521967443216,-74.01068328559087,Arlo Rooftop Bar,40.724390715292664,-74.00799047618538,Roof Deck
Tribeca,40.721521967443216,-74.01068328559087,Gotan,40.719217148322926,-74.00664210319519,Café
Tribeca,40.721521967443216,-74.01068328559087,DOGPOUND,40.724496417243046,-74.00902589928198,Gym
Tribeca,40.721521967443216,-74.01068328559087,Pier 34,40.724710076385676,-74.01181478426092,Scenic Lookout
Tribeca,40.721521967443216,-74.01068328559087,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
Tribeca,40.721521967443216,-74.01068328559087,Grand Banks,40.720300290100276,-74.01602651928121,Seafood Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Zutto Japanese American Pub,40.7185655837561,-74.00891273768076,Noodle House
Tribeca,40.721521967443216,-74.01068328559087,Canal Park,40.725293776611004,-74.01054456631638,Park
Tribeca,40.721521967443216,-74.01068328559087,Laughing Man Coffee & Tea,40.7173944529165,-74.01010324607125,Coffee Shop
Tribeca,40.721521967443216,-74.01068328559087,Barry's Bootcamp,40.721128035611365,-74.00539755821228,Gym / Fitness Center
Tribeca,40.721521967443216,-74.01068328559087,Tribeca Performing Arts Center,40.7175939490532,-74.01219801457627,Performing Arts Venue
Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Skate Plaza,40.71975334681898,-74.0126978460811,Skate Park
Tribeca,40.721521967443216,-74.01068328559087,Washington Market Park,40.71704598853704,-74.01109457015991,Playground
Tribeca,40.721521967443216,-74.01068328559087,Pepolino,40.72091120041498,-74.00515242264551,Italian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Arlo Liquor Bar,40.72438351073418,-74.00793103430236,Cocktail Bar
Tribeca,40.721521967443216,-74.01068328559087,Sweet Lily,40.71914305111835,-74.00653736323514,Spa
Tribeca,40.721521967443216,-74.01068328559087,Muse Paintbar,40.71770052447933,-74.01054908193836,Art Gallery
Tribeca,40.721521967443216,-74.01068328559087,Whitmans,40.725111,-74.008039,Burger Joint
Tribeca,40.721521967443216,-74.01068328559087,Frenchette,40.719596,-74.005786,French Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Maman,40.71897320131639,-74.00626391172409,French Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Hudson River Park Basketball Court,40.71876291567449,-74.01298522707998,Basketball Court
Tribeca,40.721521967443216,-74.01068328559087,Grandaisy Bakery,40.7200760835469,-74.00565061546854,Bakery
Tribeca,40.721521967443216,-74.01068328559087,Duane Park,40.71717275801168,-74.00932869125117,Park
Tribeca,40.721521967443216,-74.01068328559087,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
Tribeca,40.721521967443216,-74.01068328559087,iHeartRadio Theater,40.72031234030413,-74.0051501071889,Music Venue
Tribeca,40.721521967443216,-74.01068328559087,Poke Bowl,40.72145609102901,-74.00491194927729,Poke Place
Tribeca,40.721521967443216,-74.01068328559087,Distilled,40.71892639175016,-74.00672015035789,Gastropub
Tribeca,40.721521967443216,-74.01068328559087,Stuyvesant High School,40.717608879529976,-74.01320281198944,High School
Tribeca,40.721521967443216,-74.01068328559087,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Citi Bike Station,40.71740470862739,-74.0130200941782,Bike Rental / Bike Share
Tribeca,40.721521967443216,-74.01068328559087,Gitano,40.72284161744163,-74.00592952161935,Mexican Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Puffy's Tavern,40.7186500967602,-74.00890899249782,Bar
Tribeca,40.721521967443216,-74.01068328559087,Blue Bottle Coffee,40.723175,-74.006471,Coffee Shop
Tribeca,40.721521967443216,-74.01068328559087,Tribeca Park,40.720220337356935,-74.00544611976716,Park
Tribeca,40.721521967443216,-74.01068328559087,Gigino Trattoria,40.71730020080447,-74.01068799174669,Italian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Houseman,40.725767881652644,-74.00915682240951,American Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Anotheroom,40.719934444414406,-74.00563280724778,Bar
Tribeca,40.721521967443216,-74.01068328559087,Basketball Courts @ Hudson River Park,40.72562447832109,-74.01153681738498,Basketball Court
Tribeca,40.721521967443216,-74.01068328559087,Square Diner,40.71845686309483,-74.00683271655127,Diner
Tribeca,40.721521967443216,-74.01068328559087,Tutto Il Giorno Tribeca,40.71865547863606,-74.006215076712,Italian Restaurant
Tribeca,40.721521967443216,-74.01068328559087,Tribeca Skate Park,40.719432436121856,-74.01270358433756,Skate Park
Little Italy,40.71932379395907,-73.99730467208073,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar
Little Italy,40.71932379395907,-73.99730467208073,Hair Toto Group,40.71862896859177,-73.9995930107727,Salon / Barbershop
Little Italy,40.71932379395907,-73.99730467208073,Saigon Vietnamese Sandwich Deli,40.72008468921707,-73.99574823660616,Sandwich Place
Little Italy,40.71932379395907,-73.99730467208073,sweetgreen,40.7211844,-73.9971105,Salad Place
Little Italy,40.71932379395907,-73.99730467208073,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Banh Mi Saigon Bakery,40.71922381041704,-73.99672635548782,Sandwich Place
Little Italy,40.71932379395907,-73.99730467208073,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
Little Italy,40.71932379395907,-73.99730467208073,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
Little Italy,40.71932379395907,-73.99730467208073,Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,Snack Place
Little Italy,40.71932379395907,-73.99730467208073,Maman,40.720222,-73.998327,Café
Little Italy,40.71932379395907,-73.99730467208073,Thai Diner,40.720739,-73.995631,Thai Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Yi Ji Shi Mo Noodle Corp,40.7182541242483,-73.99593030303214,Chinese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Tomiño,40.71927224610159,-73.99709153941178,Wine Bar
Little Italy,40.71932379395907,-73.99730467208073,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
Little Italy,40.71932379395907,-73.99730467208073,Happy Bones,40.7206477431811,-73.9971250494221,Coffee Shop
Little Italy,40.71932379395907,-73.99730467208073,Two Hands,40.719729,-73.996097,Café
Little Italy,40.71932379395907,-73.99730467208073,Café Grumpy,40.72058925473419,-73.99589461639673,Coffee Shop
Little Italy,40.71932379395907,-73.99730467208073,Saturdays Surf NYC,40.720746,-73.999346,Clothing Store
Little Italy,40.71932379395907,-73.99730467208073,Milk & Cream Cereal Bar,40.71950256062705,-73.99629715783664,Ice Cream Shop
Little Italy,40.71932379395907,-73.99730467208073,Gelso & Grand,40.71958,-73.99734,Italian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Baby Grand,40.71991065138275,-73.99926856046173,Karaoke Bar
Little Italy,40.71932379395907,-73.99730467208073,Le Coucou,40.71911370398213,-74.00020174355126,French Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.72074246031966,-73.99522619851668,Noodle House
Little Italy,40.71932379395907,-73.99730467208073,Urban Backyard,40.720849178151305,-73.99668710726137,Coffee Shop
Little Italy,40.71932379395907,-73.99730467208073,Bibble & Sip,40.7180245169494,-73.99756154835737,Dessert Shop
Little Italy,40.71932379395907,-73.99730467208073,La Bella Ferrara,40.71744962394581,-73.99837323694786,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Taiyaki NYC,40.717944548273124,-73.99894952774048,Ice Cream Shop
Little Italy,40.71932379395907,-73.99730467208073,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand
Little Italy,40.71932379395907,-73.99730467208073,Seamore's,40.7206163796341,-73.99682302260751,Seafood Restaurant
Little Italy,40.71932379395907,-73.99730467208073,The Color House,40.72044901262941,-73.99879812140958,Design Studio
Little Italy,40.71932379395907,-73.99730467208073,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Parisi Bakery Delicatessen,40.721091,-73.995596,Sandwich Place
Little Italy,40.71932379395907,-73.99730467208073,Café Integral,40.72037154061112,-73.99504775460237,Coffee Shop
Little Italy,40.71932379395907,-73.99730467208073,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place
Little Italy,40.71932379395907,-73.99730467208073,Stick With Me,40.721304,-73.995474,Chocolate Shop
Little Italy,40.71932379395907,-73.99730467208073,Zooba,40.721251,-73.997292,Egyptian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Devachan Salon and Deva Spa,40.72119715178321,-73.99896025657654,Salon / Barbershop
Little Italy,40.71932379395907,-73.99730467208073,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant
Little Italy,40.71932379395907,-73.99730467208073,New York Pilates - Soho,40.719369601409646,-74.00055460146214,Pilates Studio
Little Italy,40.71932379395907,-73.99730467208073,Wine Therapy,40.720938728207216,-73.99490063730431,Wine Shop
Little Italy,40.71932379395907,-73.99730467208073,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Le Botaniste,40.720544695755194,-74.00013783329237,Vegetarian / Vegan Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Canal Body Work Inc.,40.717665000000004,-73.999104,Massage Studio
Little Italy,40.71932379395907,-73.99730467208073,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Y7 Studio - Soho,40.721440655284646,-73.99893612207057,Yoga Studio
Little Italy,40.71932379395907,-73.99730467208073,Spring Café,40.717857,-74.0002,Café
Little Italy,40.71932379395907,-73.99730467208073,Harney & Sons,40.721451,-73.999394,Tea Room
Little Italy,40.71932379395907,-73.99730467208073,Uncle Boons,40.721199904425575,-73.99446256625156,Thai Restaurant
Little Italy,40.71932379395907,-73.99730467208073,SoulCycle SoHo,40.72189927604923,-73.99871671615028,Cycle Studio
Little Italy,40.71932379395907,-73.99730467208073,Boba Guys,40.71883010400869,-74.00101423823209,Bubble Tea Shop
Little Italy,40.71932379395907,-73.99730467208073,Mother's Ruin,40.72131099002744,-73.99501204490662,Cocktail Bar
Little Italy,40.71932379395907,-73.99730467208073,Tiger Sugar,40.717139,-73.998169,Bubble Tea Shop
Little Italy,40.71932379395907,-73.99730467208073,GoGreen Organic Spa,40.717014,-73.995847,Spa
Little Italy,40.71932379395907,-73.99730467208073,Osteria Morini,40.72199,-73.99779,Italian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Manero’s Pizza,40.717627,-73.99847199999999,Pizza Place
Little Italy,40.71932379395907,-73.99730467208073,Ed's Lobster Bar,40.721989915270875,-73.99734249611029,Seafood Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Jack's Wife Freda,40.722022,-73.997528,Mediterranean Restaurant
Little Italy,40.71932379395907,-73.99730467208073,oo35mm.com,40.716604729318206,-73.99789000508754,Cosmetics Shop
Little Italy,40.71932379395907,-73.99730467208073,Sel Rrose,40.72000590419239,-73.99391233921051,Cocktail Bar
Little Italy,40.71932379395907,-73.99730467208073,Magic Jewelry,40.71783255368834,-74.00011970867772,Jewelry Store
Little Italy,40.71932379395907,-73.99730467208073,citizenM Bowery,40.720599497806894,-73.99357438087463,Hotel
Little Italy,40.71932379395907,-73.99730467208073,Ruby's Café,40.722292,-73.996248,Australian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Bluestone Lane Cafe,40.720604,-73.994399,Café
Little Italy,40.71932379395907,-73.99730467208073,Canal Street Market,40.71889041182096,-74.00099432589256,Flea Market
Little Italy,40.71932379395907,-73.99730467208073,Prince Tea House,40.718981,-73.994726,Tea Room
Little Italy,40.71932379395907,-73.99730467208073,New Kam Man,40.71697342168782,-73.99830174004558,Supermarket
Little Italy,40.71932379395907,-73.99730467208073,Opening Ceremony,40.71965414131363,-74.00082112324672,Boutique
Little Italy,40.71932379395907,-73.99730467208073,Mian Tian Sing Hair Salon,40.716630177497784,-73.99732784630237,Salon / Barbershop
Little Italy,40.71932379395907,-73.99730467208073,MUJI 無印良品 (MUJI),40.72070927138853,-74.00101482868195,Miscellaneous Shop
Little Italy,40.71932379395907,-73.99730467208073,Joe’s Steam Rice Roll,40.71885242984578,-74.00102459239547,Chinese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Chikarashi,40.71772354492037,-73.99967083074482,Japanese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Nam Son Vietnamese Restaurant,40.718214526047454,-73.99434463491643,Vietnamese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Bowery Ballroom,40.72032836818677,-73.99333511789582,Rock Club
Little Italy,40.71932379395907,-73.99730467208073,Fay Da Bakery,40.71676493044495,-73.99787389276216,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Madewell,40.72155694395523,-73.99971205607466,Women's Store
Little Italy,40.71932379395907,-73.99730467208073,CloudM Rooftop Bar,40.72061472889455,-73.99353724290425,Hotel Bar
Little Italy,40.71932379395907,-73.99730467208073,Brodo,40.72253082306549,-73.99704794955281,Soup Place
Little Italy,40.71932379395907,-73.99730467208073,Elizabeth Street Garden,40.72213773713652,-73.99474431471144,Garden
Little Italy,40.71932379395907,-73.99730467208073,The Boil,40.719725568161635,-73.99305352157174,Seafood Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Hotel 50 Bowery NYC,40.7159364,-73.9967894,Hotel
Little Italy,40.71932379395907,-73.99730467208073,Lung Moon Bakery,40.716572955337426,-73.99910874009436,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Peasant,40.72172197017359,-73.99445044122072,Italian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
Little Italy,40.71932379395907,-73.99730467208073,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store
Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.720229518846686,-73.99296820163727,Japanese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Da Yu Hot Pot 大渝火锅,40.716735,-73.995752,Hotpot Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Wah Fung Number 1 Fast Food 華豐快餐店,40.71727831655619,-73.99417731304892,Chinese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,iLook,40.716163255085476,-73.99815860374045,Optical Shop
Little Italy,40.71932379395907,-73.99730467208073,Go Believe Bakery,40.71836557553882,-73.99449033875533,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Rintintin,40.72119962704805,-73.99471987162924,Middle Eastern Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Teado,40.71718422928588,-73.9948832988739,Bubble Tea Shop
Little Italy,40.71932379395907,-73.99730467208073,Wayla,40.7182908437571,-73.99258397519588,Thai Restaurant
Little Italy,40.71932379395907,-73.99730467208073,canteenM Bowery,40.72065055844869,-73.99383597188397,Breakfast Spot
Little Italy,40.71932379395907,-73.99730467208073,CB2,40.72076483,-74.00132957,Furniture / Home Store
Little Italy,40.71932379395907,-73.99730467208073,Tai Pan Bakery 大班,40.7168862755231,-73.99803662360377,Bakery
Little Italy,40.71932379395907,-73.99730467208073,Big Wong King 大旺,40.71619620821637,-73.99830311536789,Chinese Restaurant
Little Italy,40.71932379395907,-73.99730467208073,Crosby Street Hotel,40.72301050973039,-73.99745413751765,Hotel
Little Italy,40.71932379395907,-73.99730467208073,Kung Fu Tea,40.71772139543519,-74.00000515643973,Bubble Tea Shop
Soho,40.72218384131794,-74.00065666959759,Sam Brocato Salon,40.72237108289381,-74.00256220830157,Salon / Barbershop
Soho,40.72218384131794,-74.00065666959759,Dance With Me SoHo,40.72257786685151,-74.00136338778867,Dance Studio
Soho,40.72218384131794,-74.00065666959759,MUJI 無印良品 (MUJI),40.72070927138853,-74.00101482868195,Miscellaneous Shop
Soho,40.72218384131794,-74.00065666959759,Saturdays Surf NYC,40.720746,-73.999346,Clothing Store
Soho,40.72218384131794,-74.00065666959759,MarieBelle,40.72310132633388,-74.00247749675871,Dessert Shop
Soho,40.72218384131794,-74.00065666959759,Purl Soho,40.72232557144822,-74.00099382065245,Arts & Crafts Store
Soho,40.72218384131794,-74.00065666959759,SoulCycle SoHo,40.72189927604923,-73.99871671615028,Cycle Studio
Soho,40.72218384131794,-74.00065666959759,Devachan Salon and Deva Spa,40.72119715178321,-73.99896025657654,Salon / Barbershop
Soho,40.72218384131794,-74.00065666959759,Le Botaniste,40.720544695755194,-74.00013783329237,Vegetarian / Vegan Restaurant
Soho,40.72218384131794,-74.00065666959759,SuitSupply,40.72217290184468,-74.00111138820648,Men's Store
Soho,40.72218384131794,-74.00065666959759,Harney & Sons,40.721451,-73.999394,Tea Room
Soho,40.72218384131794,-74.00065666959759,Saint Laurent,40.72359003767812,-74.00049617632207,Boutique
Soho,40.72218384131794,-74.00065666959759,Patagonia,40.72333962437193,-74.00068110972599,Sporting Goods Shop
Soho,40.72218384131794,-74.00065666959759,Georgetown Cupcake,40.72373721901756,-73.99933920166615,Cupcake Shop
Soho,40.72218384131794,-74.00065666959759,Y7 Studio - Soho,40.721440655284646,-73.99893612207057,Yoga Studio
Soho,40.72218384131794,-74.00065666959759,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
Soho,40.72218384131794,-74.00065666959759,Sunrise Mart,40.723192447123495,-74.00277519105448,Supermarket
Soho,40.72218384131794,-74.00065666959759,CB2,40.72076483,-74.00132957,Furniture / Home Store
